Row_Industry,Col_Industry,Value
Ind_10,Ind_40,3.7247368361071116
Ind_10,Ind_41,1.3967763135401667
Ind_10,Ind_42,63.55332226607759
Ind_10,Ind_43,43.067269667488475
Ind_10,Ind_44,0.0
Ind_10,Ind_45,0.0
Ind_10,Ind_46,0.0
Ind_10,Ind_47,0.0
Ind_10,Ind_48,0.0
Ind_10,Ind_49,436.02700587678873
Ind_10,Ind_50,11.639802612834723
Ind_10,Ind_51,0.0
Ind_10,Ind_52,2.5607565748236394
Ind_10,Ind_53,236.98638119731498
Ind_10,Ind_54,5.121513149647279
Ind_10,Ind_55,73.09796040860206
Ind_10,Ind_56,48.65437492164914
Ind_10,Ind_57,24.210789434696224
Ind_10,Ind_58,29.09950653208681
Ind_10,Ind_59,10.708618403807947
Ind_10,Ind_60,2.0951644703102503
Ind_10,Ind_61,35.152203890760866
Ind_10,Ind_62,2.327960522566945
Ind_10,Ind_63,45.86082229456881
Ind_10,Ind_64,3.491940783850417
Ind_10,Ind_65,14.433355239915057
Ind_10,Ind_66,140.37601951078676
Ind_10,Ind_67,20.020460494075724
Ind_10,Ind_68,91.48884853688092
Ind_10,Ind_69,0.0
Ind_10,Ind_70,61.69095384802404
Ind_10,Ind_71,90.32486827559745
Ind_11,Ind_1,224.7018341529801
Ind_11,Ind_2,18.267127524666726
Ind_11,Ind_3,517.2991865392348
Ind_11,Ind_4,125.44505273576443
Ind_11,Ind_5,89.39576567381151
Ind_11,Ind_6,140.47906034456093
Ind_11,Ind_7,12793.778819090037
Ind_11,Ind_8,446.0088923942965
Ind_11,Ind_9,290.0108564535585
Ind_11,Ind_10,641.1276793170641
Ind_11,Ind_11,5827.536992360273
Ind_11,Ind_12,4131.11897250317
Ind_11,Ind_13,1210.1567845102222
Ind_11,Ind_14,1409.6402833194147
Ind_11,Ind_15,4156.498963842751
Ind_11,Ind_16,2064.1854102873403
Ind_11,Ind_17,675.5604064210819
Ind_11,Ind_18,682.1883022486159
Ind_11,Ind_19,2447.310120317961
Ind_11,Ind_20,72.42188611549287
Ind_11,Ind_21,9.052735764436608
Ind_11,Ind_22,924.6722959388821
Ind_11,Ind_23,151.9566360459002
Ind_11,Ind_24,167.15229965049022
Ind_11,Ind_25,1441.6481704865298
Ind_11,Ind_26,1188.3332250780984
Ind_11,Ind_27,264.9541771055643
Ind_11,Ind_28,51.891574649716986
Ind_11,Ind_29,21.176935448949923
Ind_11,Ind_30,22.63183941109152
Ind_11,Ind_31,202.0699947418886
Ind_11,Ind_32,32.816167146082705
Ind_11,Ind_33,51.72991865392348
Ind_11,Ind_34,351.2784788592991
Ind_11,Ind_35,238.76590578701556
Ind_11,Ind_36,41.22227892734527
Ind_11,Ind_37,180.89305929293866
Ind_11,Ind_38,104.10646129102099
Ind_11,Ind_39,120.75702885775262
Ind_11,Ind_40,194.14885094800655
Ind_11,Ind_41,2.586495932696174
